areaName,Borough,areaType,Attribute,Value
East Brooklyn,Brooklyn,submarket,2014-12,2273
East Brooklyn,Brooklyn,submarket,2015-01,2291
East Brooklyn,Brooklyn,submarket,2015-02,2300
East Brooklyn,Brooklyn,submarket,2015-03,2325
East Brooklyn,Brooklyn,submarket,2015-04,2395
East Brooklyn,Brooklyn,submarket,2015-05,2400
East Brooklyn,Brooklyn,submarket,2015-06,2400
East Brooklyn,Brooklyn,submarket,2015-07,2493
East Brooklyn,Brooklyn,submarket,2015-08,2499
East Brooklyn,Brooklyn,submarket,2015-09,2400
East Brooklyn,Brooklyn,submarket,2015-10,2400
East Brooklyn,Brooklyn,submarket,2015-11,2350
East Brooklyn,Brooklyn,submarket,2015-12,2333
East Brooklyn,Brooklyn,submarket,2016-01,2350
East Brooklyn,Brooklyn,submarket,2016-02,2400
East Brooklyn,Brooklyn,submarket,2016-03,2400
East Brooklyn,Brooklyn,submarket,2016-04,2400
East Brooklyn,Brooklyn,submarket,2016-05,2500
East Brooklyn,Brooklyn,submarket,2016-06,2500
East Brooklyn,Brooklyn,submarket,2016-07,2500
East Brooklyn,Brooklyn,submarket,2016-08,2500
East Brooklyn,Brooklyn,submarket,2016-09,2495
East Brooklyn,Brooklyn,submarket,2016-10,2450
East Brooklyn,Brooklyn,submarket,2016-11,2400
East Brooklyn,Brooklyn,submarket,2016-12,2395
East Brooklyn,Brooklyn,submarket,2017-01,2350
East Brooklyn,Brooklyn,submarket,2017-02,2350
East Brooklyn,Brooklyn,submarket,2017-03,2350
East Brooklyn,Brooklyn,submarket,2017-04,2399
East Brooklyn,Brooklyn,submarket,2017-05,2400
East Brooklyn,Brooklyn,submarket,2017-06,2495
East Brooklyn,Brooklyn,submarket,2017-07,2500
East Brooklyn,Brooklyn,submarket,2017-08,2500
East Brooklyn,Brooklyn,submarket,2017-09,2499
East Brooklyn,Brooklyn,submarket,2017-10,2450
East Brooklyn,Brooklyn,submarket,2017-11,2400
East Brooklyn,Brooklyn,submarket,2017-12,2383
East Brooklyn,Brooklyn,submarket,2018-01,2350
East Brooklyn,Brooklyn,submarket,2018-02,2350
East Brooklyn,Brooklyn,submarket,2018-03,2400
East Brooklyn,Brooklyn,submarket,2018-04,2450
East Brooklyn,Brooklyn,submarket,2018-05,2500
East Brooklyn,Brooklyn,submarket,2018-06,2550
East Brooklyn,Brooklyn,submarket,2018-07,2649
East Brooklyn,Brooklyn,submarket,2018-08,2600
East Brooklyn,Brooklyn,submarket,2018-09,2575
East Brooklyn,Brooklyn,submarket,2018-10,2500
East Brooklyn,Brooklyn,submarket,2018-11,2485
East Brooklyn,Brooklyn,submarket,2018-12,2450
East Brooklyn,Brooklyn,submarket,2019-01,2450
East Brooklyn,Brooklyn,submarket,2019-02,2485
East Brooklyn,Brooklyn,submarket,2019-03,2500
East Brooklyn,Brooklyn,submarket,2019-04,2500
East Brooklyn,Brooklyn,submarket,2019-05,2550
East Brooklyn,Brooklyn,submarket,2019-06,2550
East Brooklyn,Brooklyn,submarket,2019-07,2600
East Brooklyn,Brooklyn,submarket,2019-08,2650
East Brooklyn,Brooklyn,submarket,2019-09,2650
East Brooklyn,Brooklyn,submarket,2019-10,2625
East Brooklyn,Brooklyn,submarket,2019-11,2599
East Brooklyn,Brooklyn,submarket,2019-12,2500
East Brooklyn,Brooklyn,submarket,2020-01,2599
East Brooklyn,Brooklyn,submarket,2020-02,2600
East Brooklyn,Brooklyn,submarket,2020-03,2588
East Brooklyn,Brooklyn,submarket,2020-04,2550
East Brooklyn,Brooklyn,submarket,2020-05,2550
East Brooklyn,Brooklyn,submarket,2020-06,2500
East Brooklyn,Brooklyn,submarket,2020-07,2500
East Brooklyn,Brooklyn,submarket,2020-08,2500
East Brooklyn,Brooklyn,submarket,2020-09,2400
East Brooklyn,Brooklyn,submarket,2020-10,2340
East Brooklyn,Brooklyn,submarket,2020-11,2300
East Brooklyn,Brooklyn,submarket,2020-12,2300
East Brooklyn,Brooklyn,submarket,2021-01,2299
East Brooklyn,Brooklyn,submarket,2021-02,2300
East Brooklyn,Brooklyn,submarket,2021-03,2300
East Brooklyn,Brooklyn,submarket,2021-04,2347
East Brooklyn,Brooklyn,submarket,2021-05,2400
East Brooklyn,Brooklyn,submarket,2021-06,2450
East Brooklyn,Brooklyn,submarket,2021-07,2575
East Brooklyn,Brooklyn,submarket,2021-08,2650
East Elmhurst,Queens,neighborhood,2014-04,2125
East Elmhurst,Queens,neighborhood,2018-08,2450
East Elmhurst,Queens,neighborhood,2018-12,2423
East Elmhurst,Queens,neighborhood,2020-02,2275
East Elmhurst,Queens,neighborhood,2020-05,2550
East Elmhurst,Queens,neighborhood,2020-06,1900
East Elmhurst,Queens,neighborhood,2020-07,2195
East Elmhurst,Queens,neighborhood,2020-08,2200
East Flatbush,Brooklyn,neighborhood,2010-01,2000
East Flatbush,Brooklyn,neighborhood,2010-02,1700
East Flatbush,Brooklyn,neighborhood,2010-03,2100
East Flatbush,Brooklyn,neighborhood,2010-04,2400
East Flatbush,Brooklyn,neighborhood,2010-07,2350
East Flatbush,Brooklyn,neighborhood,2010-08,2025
East Flatbush,Brooklyn,neighborhood,2010-09,2350
East Flatbush,Brooklyn,neighborhood,2010-10,2200
East Flatbush,Brooklyn,neighborhood,2010-12,1100
East Flatbush,Brooklyn,neighborhood,2011-01,1075
East Flatbush,Brooklyn,neighborhood,2011-02,1250
East Flatbush,Brooklyn,neighborhood,2011-03,1250
East Flatbush,Brooklyn,neighborhood,2011-04,1725
East Flatbush,Brooklyn,neighborhood,2011-05,1750
East Flatbush,Brooklyn,neighborhood,2011-06,1695
East Flatbush,Brooklyn,neighborhood,2011-07,1963
East Flatbush,Brooklyn,neighborhood,2011-08,2450
East Flatbush,Brooklyn,neighborhood,2011-09,2275
East Flatbush,Brooklyn,neighborhood,2011-10,1838
East Flatbush,Brooklyn,neighborhood,2011-11,1700
East Flatbush,Brooklyn,neighborhood,2011-12,1575
East Flatbush,Brooklyn,neighborhood,2012-01,1850
East Flatbush,Brooklyn,neighborhood,2012-02,1588
East Flatbush,Brooklyn,neighborhood,2012-03,1600
East Flatbush,Brooklyn,neighborhood,2012-04,1600
East Flatbush,Brooklyn,neighborhood,2012-05,1600
East Flatbush,Brooklyn,neighborhood,2012-06,1600
East Flatbush,Brooklyn,neighborhood,2012-07,1900
East Flatbush,Brooklyn,neighborhood,2012-08,1708
East Flatbush,Brooklyn,neighborhood,2012-09,1488
East Flatbush,Brooklyn,neighborhood,2012-10,1225
East Flatbush,Brooklyn,neighborhood,2012-11,1175
East Flatbush,Brooklyn,neighborhood,2012-12,1295
East Flatbush,Brooklyn,neighborhood,2013-01,1295
East Flatbush,Brooklyn,neighborhood,2013-02,1295
East Flatbush,Brooklyn,neighborhood,2013-03,1325
East Flatbush,Brooklyn,neighborhood,2013-04,1450
East Flatbush,Brooklyn,neighborhood,2013-05,1800
East Flatbush,Brooklyn,neighborhood,2013-06,1650
East Flatbush,Brooklyn,neighborhood,2013-07,1675
East Flatbush,Brooklyn,neighborhood,2013-08,1700
East Flatbush,Brooklyn,neighborhood,2013-09,1600
East Flatbush,Brooklyn,neighborhood,2013-10,1400
East Flatbush,Brooklyn,neighborhood,2013-11,1500
East Flatbush,Brooklyn,neighborhood,2013-12,1650
East Flatbush,Brooklyn,neighborhood,2014-01,1650
East Flatbush,Brooklyn,neighborhood,2014-02,1800
East Flatbush,Brooklyn,neighborhood,2014-03,1513
East Flatbush,Brooklyn,neighborhood,2014-04,1600
East Flatbush,Brooklyn,neighborhood,2014-05,1900
East Flatbush,Brooklyn,neighborhood,2014-06,1900
East Flatbush,Brooklyn,neighborhood,2014-07,1750
East Flatbush,Brooklyn,neighborhood,2014-08,1650
East Flatbush,Brooklyn,neighborhood,2014-09,1463
East Flatbush,Brooklyn,neighborhood,2014-10,1400
East Flatbush,Brooklyn,neighborhood,2014-11,1400
East Flatbush,Brooklyn,neighborhood,2014-12,1400
East Flatbush,Brooklyn,neighborhood,2015-01,1400
East Flatbush,Brooklyn,neighborhood,2015-02,1450
East Flatbush,Brooklyn,neighborhood,2015-03,1450
East Flatbush,Brooklyn,neighborhood,2015-04,1500
East Flatbush,Brooklyn,neighborhood,2015-05,1600
East Flatbush,Brooklyn,neighborhood,2015-06,1700
East Flatbush,Brooklyn,neighborhood,2015-07,1795
East Flatbush,Brooklyn,neighborhood,2015-08,1895
East Flatbush,Brooklyn,neighborhood,2015-09,2000
East Flatbush,Brooklyn,neighborhood,2015-10,1800
East Flatbush,Brooklyn,neighborhood,2015-11,1725
East Flatbush,Brooklyn,neighborhood,2015-12,1650
East Flatbush,Brooklyn,neighborhood,2016-01,1800
East Flatbush,Brooklyn,neighborhood,2016-02,1895
East Flatbush,Brooklyn,neighborhood,2016-03,1800
East Flatbush,Brooklyn,neighborhood,2016-04,1848
East Flatbush,Brooklyn,neighborhood,2016-05,1800
East Flatbush,Brooklyn,neighborhood,2016-06,1850
East Flatbush,Brooklyn,neighborhood,2016-07,1850
East Flatbush,Brooklyn,neighborhood,2016-08,1900
East Flatbush,Brooklyn,neighborhood,2016-09,1900
East Flatbush,Brooklyn,neighborhood,2016-10,1999
East Flatbush,Brooklyn,neighborhood,2016-11,1925
East Flatbush,Brooklyn,neighborhood,2016-12,1850
East Flatbush,Brooklyn,neighborhood,2017-01,1900
East Flatbush,Brooklyn,neighborhood,2017-02,2000
East Flatbush,Brooklyn,neighborhood,2017-03,2000
East Flatbush,Brooklyn,neighborhood,2017-04,2000
East Flatbush,Brooklyn,neighborhood,2017-05,1999
East Flatbush,Brooklyn,neighborhood,2017-06,1999
East Flatbush,Brooklyn,neighborhood,2017-07,2050
East Flatbush,Brooklyn,neighborhood,2017-08,2100
East Flatbush,Brooklyn,neighborhood,2017-09,2000
East Flatbush,Brooklyn,neighborhood,2017-10,1925
East Flatbush,Brooklyn,neighborhood,2017-11,1950
East Flatbush,Brooklyn,neighborhood,2017-12,1997
East Flatbush,Brooklyn,neighborhood,2018-01,2080
East Flatbush,Brooklyn,neighborhood,2018-02,2085
East Flatbush,Brooklyn,neighborhood,2018-03,2095
East Flatbush,Brooklyn,neighborhood,2018-04,2050
East Flatbush,Brooklyn,neighborhood,2018-05,2195
East Flatbush,Brooklyn,neighborhood,2018-06,2100
East Flatbush,Brooklyn,neighborhood,2018-07,2150
East Flatbush,Brooklyn,neighborhood,2018-08,2250
East Flatbush,Brooklyn,neighborhood,2018-09,2399
East Flatbush,Brooklyn,neighborhood,2018-10,2100
East Flatbush,Brooklyn,neighborhood,2018-11,2100
East Flatbush,Brooklyn,neighborhood,2018-12,2199
East Flatbush,Brooklyn,neighborhood,2019-01,2195
East Flatbush,Brooklyn,neighborhood,2019-02,2000
East Flatbush,Brooklyn,neighborhood,2019-03,2200
East Flatbush,Brooklyn,neighborhood,2019-04,2200
East Flatbush,Brooklyn,neighborhood,2019-05,2125
East Flatbush,Brooklyn,neighborhood,2019-06,2100
East Flatbush,Brooklyn,neighborhood,2019-07,2100
East Flatbush,Brooklyn,neighborhood,2019-08,2100
East Flatbush,Brooklyn,neighborhood,2019-09,2166
East Flatbush,Brooklyn,neighborhood,2019-10,2166
East Flatbush,Brooklyn,neighborhood,2019-11,2150
East Flatbush,Brooklyn,neighborhood,2019-12,2200
East Flatbush,Brooklyn,neighborhood,2020-01,2200
East Flatbush,Brooklyn,neighborhood,2020-02,2195
East Flatbush,Brooklyn,neighborhood,2020-03,2200
East Flatbush,Brooklyn,neighborhood,2020-04,2185
East Flatbush,Brooklyn,neighborhood,2020-05,2250
East Flatbush,Brooklyn,neighborhood,2020-06,2203
East Flatbush,Brooklyn,neighborhood,2020-07,2205
East Flatbush,Brooklyn,neighborhood,2020-08,2195
East Flatbush,Brooklyn,neighborhood,2020-09,2100
East Flatbush,Brooklyn,neighborhood,2020-10,2100
East Flatbush,Brooklyn,neighborhood,2020-11,2100
East Flatbush,Brooklyn,neighborhood,2020-12,2150
East Flatbush,Brooklyn,neighborhood,2021-01,2150
East Flatbush,Brooklyn,neighborhood,2021-02,2260
East Flatbush,Brooklyn,neighborhood,2021-03,2197
East Flatbush,Brooklyn,neighborhood,2021-04,2100
East Flatbush,Brooklyn,neighborhood,2021-05,2199
East Flatbush,Brooklyn,neighborhood,2021-06,2185
East Flatbush,Brooklyn,neighborhood,2021-07,2100
East Flatbush,Brooklyn,neighborhood,2021-08,2100
East Harlem,Manhattan,neighborhood,2010-01,1895
East Harlem,Manhattan,neighborhood,2010-02,1900
East Harlem,Manhattan,neighborhood,2010-03,1895
East Harlem,Manhattan,neighborhood,2010-04,1975
East Harlem,Manhattan,neighborhood,2010-05,1998
East Harlem,Manhattan,neighborhood,2010-06,2095
East Harlem,Manhattan,neighborhood,2010-07,2195
East Harlem,Manhattan,neighborhood,2010-08,2185
East Harlem,Manhattan,neighborhood,2010-09,2198
East Harlem,Manhattan,neighborhood,2010-10,2180
East Harlem,Manhattan,neighborhood,2010-11,2200
East Harlem,Manhattan,neighborhood,2010-12,2175
East Harlem,Manhattan,neighborhood,2011-01,2100
East Harlem,Manhattan,neighborhood,2011-02,2000
East Harlem,Manhattan,neighborhood,2011-03,2000
East Harlem,Manhattan,neighborhood,2011-04,1975
East Harlem,Manhattan,neighborhood,2011-05,1895
East Harlem,Manhattan,neighborhood,2011-06,1900
East Harlem,Manhattan,neighborhood,2011-07,1875
East Harlem,Manhattan,neighborhood,2011-08,1897
East Harlem,Manhattan,neighborhood,2011-09,1897
East Harlem,Manhattan,neighborhood,2011-10,1950
East Harlem,Manhattan,neighborhood,2011-11,1900
East Harlem,Manhattan,neighborhood,2011-12,1997
East Harlem,Manhattan,neighborhood,2012-01,2195
East Harlem,Manhattan,neighborhood,2012-02,2100
East Harlem,Manhattan,neighborhood,2012-03,2050
East Harlem,Manhattan,neighborhood,2012-04,2050
East Harlem,Manhattan,neighborhood,2012-05,2100
East Harlem,Manhattan,neighborhood,2012-06,2000
East Harlem,Manhattan,neighborhood,2012-07,2050
East Harlem,Manhattan,neighborhood,2012-08,2100
East Harlem,Manhattan,neighborhood,2012-09,2100
East Harlem,Manhattan,neighborhood,2012-10,2104
East Harlem,Manhattan,neighborhood,2012-11,2100
East Harlem,Manhattan,neighborhood,2012-12,2153
East Harlem,Manhattan,neighborhood,2013-01,2150
East Harlem,Manhattan,neighborhood,2013-02,2195
East Harlem,Manhattan,neighborhood,2013-03,2200
East Harlem,Manhattan,neighborhood,2013-04,2173
East Harlem,Manhattan,neighborhood,2013-05,2200
East Harlem,Manhattan,neighborhood,2013-06,2203
East Harlem,Manhattan,neighborhood,2013-07,2205
East Harlem,Manhattan,neighborhood,2013-08,2193
East Harlem,Manhattan,neighborhood,2013-09,2100
East Harlem,Manhattan,neighborhood,2013-10,2000
East Harlem,Manhattan,neighborhood,2013-11,2000
East Harlem,Manhattan,neighborhood,2013-12,2000
East Harlem,Manhattan,neighborhood,2014-01,1999
East Harlem,Manhattan,neighborhood,2014-02,2048
East Harlem,Manhattan,neighborhood,2014-03,2150
East Harlem,Manhattan,neighborhood,2014-04,2153
East Harlem,Manhattan,neighborhood,2014-05,2175
East Harlem,Manhattan,neighborhood,2014-06,2100
East Harlem,Manhattan,neighborhood,2014-07,2100
East Harlem,Manhattan,neighborhood,2014-08,2050
East Harlem,Manhattan,neighborhood,2014-09,2045
East Harlem,Manhattan,neighborhood,2014-10,2095
East Harlem,Manhattan,neighborhood,2014-11,2095
East Harlem,Manhattan,neighborhood,2014-12,2100
East Harlem,Manhattan,neighborhood,2015-01,2106
East Harlem,Manhattan,neighborhood,2015-02,2190
East Harlem,Manhattan,neighborhood,2015-03,2150
East Harlem,Manhattan,neighborhood,2015-04,2250
East Harlem,Manhattan,neighborhood,2015-05,2256
East Harlem,Manhattan,neighborhood,2015-06,2296
East Harlem,Manhattan,neighborhood,2015-07,2295
East Harlem,Manhattan,neighborhood,2015-08,2250
East Harlem,Manhattan,neighborhood,2015-09,2245
East Harlem,Manhattan,neighborhood,2015-10,2292
East Harlem,Manhattan,neighborhood,2015-11,2295
East Harlem,Manhattan,neighborhood,2015-12,2249
East Harlem,Manhattan,neighborhood,2016-01,2215
East Harlem,Manhattan,neighborhood,2016-02,2250
East Harlem,Manhattan,neighborhood,2016-03,2300
East Harlem,Manhattan,neighborhood,2016-04,2352
East Harlem,Manhattan,neighborhood,2016-05,2400
East Harlem,Manhattan,neighborhood,2016-06,2400
East Harlem,Manhattan,neighborhood,2016-07,2444
East Harlem,Manhattan,neighborhood,2016-08,2390
East Harlem,Manhattan,neighborhood,2016-09,2300
East Harlem,Manhattan,neighborhood,2016-10,2300
East Harlem,Manhattan,neighborhood,2016-11,2395
East Harlem,Manhattan,neighborhood,2016-12,2385
East Harlem,Manhattan,neighborhood,2017-01,2375
East Harlem,Manhattan,neighborhood,2017-02,2334
East Harlem,Manhattan,neighborhood,2017-03,2350
East Harlem,Manhattan,neighborhood,2017-04,2350
East Harlem,Manhattan,neighborhood,2017-05,2395
East Harlem,Manhattan,neighborhood,2017-06,2405
East Harlem,Manhattan,neighborhood,2017-07,2425
East Harlem,Manhattan,neighborhood,2017-08,2395
East Harlem,Manhattan,neighborhood,2017-09,2375
East Harlem,Manhattan,neighborhood,2017-10,2370
East Harlem,Manhattan,neighborhood,2017-11,2295
East Harlem,Manhattan,neighborhood,2017-12,2350
East Harlem,Manhattan,neighborhood,2018-01,2295
East Harlem,Manhattan,neighborhood,2018-02,2298
East Harlem,Manhattan,neighborhood,2018-03,2350
East Harlem,Manhattan,neighborhood,2018-04,2250
East Harlem,Manhattan,neighborhood,2018-05,2345
East Harlem,Manhattan,neighborhood,2018-06,2350
East Harlem,Manhattan,neighborhood,2018-07,2325
East Harlem,Manhattan,neighborhood,2018-08,2300
East Harlem,Manhattan,neighborhood,2018-09,2300
East Harlem,Manhattan,neighborhood,2018-10,2298
East Harlem,Manhattan,neighborhood,2018-11,2250
East Harlem,Manhattan,neighborhood,2018-12,2200
East Harlem,Manhattan,neighborhood,2019-01,2250
East Harlem,Manhattan,neighborhood,2019-02,2379
East Harlem,Manhattan,neighborhood,2019-03,2400
East Harlem,Manhattan,neighborhood,2019-04,2400
East Harlem,Manhattan,neighborhood,2019-05,2428
East Harlem,Manhattan,neighborhood,2019-06,2400
East Harlem,Manhattan,neighborhood,2019-07,2500
East Harlem,Manhattan,neighborhood,2019-08,2463
East Harlem,Manhattan,neighborhood,2019-09,2433
East Harlem,Manhattan,neighborhood,2019-10,2400
East Harlem,Manhattan,neighborhood,2019-11,2383
East Harlem,Manhattan,neighborhood,2019-12,2375
East Harlem,Manhattan,neighborhood,2020-01,2400
East Harlem,Manhattan,neighborhood,2020-02,2400
East Harlem,Manhattan,neighborhood,2020-03,2450
East Harlem,Manhattan,neighborhood,2020-04,2495
East Harlem,Manhattan,neighborhood,2020-05,2430
East Harlem,Manhattan,neighborhood,2020-06,2300
East Harlem,Manhattan,neighborhood,2020-07,2342
East Harlem,Manhattan,neighborhood,2020-08,2295
East Harlem,Manhattan,neighborhood,2020-09,2250
East Harlem,Manhattan,neighborhood,2020-10,2195
East Harlem,Manhattan,neighborhood,2020-11,2150
East Harlem,Manhattan,neighborhood,2020-12,2081
East Harlem,Manhattan,neighborhood,2021-01,2097
East Harlem,Manhattan,neighborhood,2021-02,2000
East Harlem,Manhattan,neighborhood,2021-03,2000
East Harlem,Manhattan,neighborhood,2021-04,2095
East Harlem,Manhattan,neighborhood,2021-05,2190
East Harlem,Manhattan,neighborhood,2021-06,2250
East Harlem,Manhattan,neighborhood,2021-07,2295
East Harlem,Manhattan,neighborhood,2021-08,2295
East New York,Brooklyn,neighborhood,2012-03,1100
East New York,Brooklyn,neighborhood,2012-08,1350
East New York,Brooklyn,neighborhood,2012-09,1400
East New York,Brooklyn,neighborhood,2012-10,1450
East New York,Brooklyn,neighborhood,2012-11,1513
East New York,Brooklyn,neighborhood,2012-12,1450
East New York,Brooklyn,neighborhood,2013-01,1650
East New York,Brooklyn,neighborhood,2013-02,1650
East New York,Brooklyn,neighborhood,2013-03,1363
East New York,Brooklyn,neighborhood,2013-04,1363
East New York,Brooklyn,neighborhood,2013-05,1495
East New York,Brooklyn,neighborhood,2013-07,1500
East New York,Brooklyn,neighborhood,2013-08,1498
East New York,Brooklyn,neighborhood,2013-09,1435
East New York,Brooklyn,neighborhood,2013-10,1350
East New York,Brooklyn,neighborhood,2013-11,1500
East New York,Brooklyn,neighborhood,2013-12,1500
East New York,Brooklyn,neighborhood,2014-01,1500
East New York,Brooklyn,neighborhood,2014-02,1495
East New York,Brooklyn,neighborhood,2014-03,1473
East New York,Brooklyn,neighborhood,2014-04,1500
East New York,Brooklyn,neighborhood,2014-05,1698
East New York,Brooklyn,neighborhood,2014-06,1673
East New York,Brooklyn,neighborhood,2014-07,1600
East New York,Brooklyn,neighborhood,2014-08,1650
East New York,Brooklyn,neighborhood,2014-09,1700
East New York,Brooklyn,neighborhood,2014-10,1775
East New York,Brooklyn,neighborhood,2014-11,1750
East New York,Brooklyn,neighborhood,2014-12,1650
East New York,Brooklyn,neighborhood,2015-01,1650
East New York,Brooklyn,neighborhood,2015-02,1600
East New York,Brooklyn,neighborhood,2015-03,1663
East New York,Brooklyn,neighborhood,2015-04,1675
East New York,Brooklyn,neighborhood,2015-05,1648
East New York,Brooklyn,neighborhood,2015-06,1749
East New York,Brooklyn,neighborhood,2015-07,1900
East New York,Brooklyn,neighborhood,2015-08,1800
East New York,Brooklyn,neighborhood,2015-09,1950
East New York,Brooklyn,neighborhood,2015-10,1850
East New York,Brooklyn,neighborhood,2015-11,1850
East New York,Brooklyn,neighborhood,2015-12,1850
East New York,Brooklyn,neighborhood,2016-01,1725
East New York,Brooklyn,neighborhood,2016-02,1925
East New York,Brooklyn,neighborhood,2016-03,1900
East New York,Brooklyn,neighborhood,2016-04,1900
East New York,Brooklyn,neighborhood,2016-05,1850
East New York,Brooklyn,neighborhood,2016-06,1875
East New York,Brooklyn,neighborhood,2016-07,2100
East New York,Brooklyn,neighborhood,2016-08,2150
East New York,Brooklyn,neighborhood,2016-09,2000
East New York,Brooklyn,neighborhood,2016-10,1875
East New York,Brooklyn,neighborhood,2016-11,2000
East New York,Brooklyn,neighborhood,2016-12,2000
East New York,Brooklyn,neighborhood,2017-01,1950
East New York,Brooklyn,neighborhood,2017-02,1950
East New York,Brooklyn,neighborhood,2017-03,2000
East New York,Brooklyn,neighborhood,2017-04,2000
East New York,Brooklyn,neighborhood,2017-05,2099
East New York,Brooklyn,neighborhood,2017-06,2000
East New York,Brooklyn,neighborhood,2017-07,2050
East New York,Brooklyn,neighborhood,2017-08,2100
East New York,Brooklyn,neighborhood,2017-09,1950
East New York,Brooklyn,neighborhood,2017-10,1850
East New York,Brooklyn,neighborhood,2017-11,1900
East New York,Brooklyn,neighborhood,2017-12,1995
East New York,Brooklyn,neighborhood,2018-01,2000
East New York,Brooklyn,neighborhood,2018-02,2100
East New York,Brooklyn,neighborhood,2018-03,2150
East New York,Brooklyn,neighborhood,2018-04,2100
East New York,Brooklyn,neighborhood,2018-05,2150
East New York,Brooklyn,neighborhood,2018-06,2150
East New York,Brooklyn,neighborhood,2018-07,2150
